,ANCSTRY1,ANCSTRY2,RLABOR,WWII,WEEK89
7525,996,999,0,0,0
7526,996,999,0,0,0
7527,32,50,1,0,50
7528,920,999,6,0,0
7529,32,920,0,0,0
7530,32,920,0,0,0
7531,50,999,1,0,52
7532,920,999,1,0,52
7533,22,999,6,0,0
7534,999,999,1,0,52
7535,50,999,2,0,52
7536,32,50,1,0,52
7537,88,999,1,0,52
7538,920,999,6,0,0
7539,999,999,0,0,0
7540,999,999,0,0,0
7541,999,999,0,0,0
7542,999,999,1,0,52
7543,999,999,1,0,50
7544,999,999,0,0,0
7545,999,999,0,0,0
7546,999,999,0,0,0
7547,920,999,1,0,12
7548,920,999,3,0,42
7549,920,999,0,0,0
7550,920,999,0,0,0
7551,920,999,1,0,0
7552,32,50,6,0,0
7553,50,999,1,0,0
7554,50,999,6,0,0
7555,32,999,1,0,40
7556,32,50,1,0,52
7557,939,999,1,0,50
7558,939,999,0,0,0
7559,939,999,3,0,42
7560,32,999,1,0,52
7561,939,999,1,0,25
7562,939,999,6,0,0
7563,939,999,0,0,0
7564,939,999,0,0,0
7565,32,999,1,0,52
7566,22,999,6,0,8
7567,32,22,0,0,0
7568,32,22,0,0,0
7569,32,22,0,0,0
7570,22,999,6,0,0
7571,20,999,6,0,0
7572,22,20,1,0,52
7573,22,20,3,0,0
7574,32,999,1,0,52
7575,32,999,6,0,0
7576,32,999,0,0,0
7577,32,999,0,0,0
7578,939,999,1,0,46
7579,939,999,6,0,0
7580,999,999,6,0,0
7581,999,999,6,0,0
7582,88,999,1,0,36
7583,32,999,6,0,0
7584,50,999,6,0,10
7585,50,21,6,1,0
7586,50,21,6,0,0
7587,939,999,1,0,48
7588,939,999,1,0,50
7589,22,50,1,0,52
7590,22,50,1,0,52
7591,50,999,3,0,52
7592,32,999,6,0,0
7593,939,999,0,0,0
7594,999,999,1,0,52
7595,999,999,6,0,0
7596,999,999,0,0,0
7597,999,999,0,0,0
7598,50,999,1,1,52
7599,50,999,1,0,0
7600,32,50,1,0,52
7601,32,50,1,0,52
7602,32,50,0,0,0
7603,32,50,0,0,0
7604,32,50,0,0,0
7605,50,999,1,0,52
7606,939,999,1,0,45
7607,32,999,1,0,0
7608,939,999,0,0,0
7609,999,999,1,0,20
7610,999,999,0,0,0
7611,999,999,0,0,0
7612,50,32,6,0,0
7613,50,32,6,0,0
7614,32,999,1,0,52
7615,920,50,1,0,52
7616,999,999,1,0,44
7617,999,999,1,0,52
7618,999,999,1,0,52
7619,999,999,0,0,0
7620,999,999,0,0,0
7621,32,999,1,0,52
7622,32,999,0,0,0
7623,32,999,0,0,0
7624,32,999,0,0,0
7625,939,999,6,1,0
7626,939,999,1,0,52
7627,939,999,6,0,0
7628,32,50,1,0,52
7629,939,999,6,0,0
7630,50,999,6,1,0
7631,50,999,1,0,52
7632,50,920,1,0,52
7633,999,999,1,0,52
7634,999,999,1,0,40
7635,999,999,3,0,12
7636,999,999,1,0,20
7637,999,999,0,0,0
7638,999,999,0,0,0
7639,87,999,6,0,0
7640,999,999,1,0,52
7641,32,999,1,0,25
7642,32,999,1,0,52
7643,931,999,2,0,48
7644,935,999,0,0,0
7645,32,26,0,0,0
7646,32,22,1,0,52
7647,32,22,1,0,52
7648,32,22,0,0,0
7649,32,22,0,0,0
7650,50,21,1,0,52
7651,999,999,1,0,10
7652,999,999,0,0,0
7653,22,999,1,0,52
7654,32,999,1,0,52
7655,32,999,1,0,52
7656,32,999,6,0,12
7657,920,999,6,0,0
7658,920,999,6,0,0
7659,920,999,0,0,0
7660,50,999,6,0,0
7661,999,999,6,1,0
7662,999,999,6,0,0
7663,999,999,0,0,0
7664,50,920,1,0,52
7665,50,920,6,0,0
7666,939,999,1,0,45
7667,939,999,6,0,0
7668,939,999,1,0,6
7669,939,999,0,0,0
7670,50,999,1,0,52
7671,32,999,1,0,44
7672,939,999,6,1,0
7673,939,999,6,1,0
7674,939,999,6,0,0
7675,939,999,1,0,24
7676,999,999,6,0,11
7677,32,50,6,0,0
7678,32,999,1,1,52
7679,939,999,6,0,0
7680,939,999,6,0,0
7681,939,999,1,0,44
7682,939,999,6,0,7
7683,939,999,0,0,0
7684,939,999,1,0,52
7685,939,999,6,0,0
7686,920,22,1,0,52
7687,920,125,1,0,52
7688,920,125,1,0,25
7689,920,125,6,0,0
7690,32,999,6,0,0
7691,22,999,6,1,52
7692,50,999,6,0,2
7693,32,999,1,0,50
7694,32,999,1,0,17
7695,50,999,1,0,52
7696,50,999,1,0,52
7697,50,999,1,0,52
7698,50,999,0,0,0
7699,50,999,0,0,0
7700,87,999,1,0,52
7701,22,999,1,0,52
7702,22,88,0,0,0
7703,22,999,3,0,50
7704,22,999,6,0,0
7705,32,999,1,0,52
7706,50,999,6,0,0
7707,999,999,1,0,52
7708,999,999,1,0,8
7709,22,32,1,0,45
7710,32,50,1,0,52
7711,32,999,1,0,52
7712,32,999,1,0,52
7713,32,999,0,0,0
7714,32,999,1,0,52
7715,50,999,1,0,52
7716,50,999,0,0,0
7717,999,999,0,0,0
7718,22,999,1,0,52
7719,22,920,6,0,4
7720,999,999,3,0,0
7721,22,920,0,0,0
7722,939,999,6,0,0
7723,939,999,6,1,0
7724,939,999,1,0,52
7725,939,999,1,0,0
7726,939,999,0,0,0
7727,939,999,0,0,0
7728,999,999,1,0,30
7729,999,999,1,0,34
7730,999,999,0,0,0
7731,999,999,0,0,0
7732,50,999,6,0,0
7733,50,999,6,0,0
7734,22,999,6,0,0
7735,939,999,2,1,52
7736,939,999,6,0,1
7737,32,50,1,0,50
7738,50,999,1,0,50
7739,935,999,1,0,50
7740,50,999,1,0,42
7741,935,50,0,0,0
7742,22,999,1,0,42
7743,26,999,1,0,18
7744,26,22,0,0,0
7745,32,999,1,0,30
7746,50,999,6,0,8
7747,32,999,1,0,52
7748,50,999,1,0,51
7749,32,50,0,0,0
7750,32,50,0,0,0
7751,999,999,6,0,0
7752,22,999,6,0,0
7753,32,999,6,0,0
7754,32,999,6,0,0
7755,920,999,1,0,52
7756,999,999,1,0,20
7757,22,32,1,0,52
7758,50,22,1,0,36
7759,50,22,0,0,0
7760,50,999,6,0,0
7761,50,999,6,0,0
7762,50,999,1,0,52
7763,50,999,6,0,0
7764,50,999,0,0,0
7765,50,999,0,0,0
7766,50,999,0,0,0
7767,999,999,1,0,50
7768,999,999,1,0,50
7769,999,999,6,0,0
7770,999,999,0,0,0
7771,999,999,6,0,30
7772,939,999,3,0,40
7773,939,999,1,0,45
7774,939,999,3,0,30
7775,939,999,0,0,0
7776,939,999,0,0,0
7777,939,999,6,1,0
7778,939,999,6,0,0
7779,939,999,6,0,0
7780,939,999,1,0,17
7781,939,999,0,0,0
7782,939,999,0,0,0
7783,939,999,0,0,0
7784,939,999,1,0,15
7785,939,999,2,0,52
7786,999,999,1,1,52
7787,999,999,6,0,0
7788,999,999,1,0,52
7789,32,22,6,0,0
7790,32,50,0,0,0
7791,999,999,1,0,50
7792,50,999,1,0,0
7793,920,999,6,0,0
7794,32,999,6,0,0
7795,999,999,1,0,52
7796,50,999,1,0,52
7797,920,50,6,0,0
7798,939,999,6,0,0
7799,939,999,1,0,52
7800,939,999,1,0,0
7801,939,999,1,0,52
7802,939,999,6,0,0
7803,939,999,0,0,0
7804,939,999,0,0,0
7805,900,999,6,0,0
7806,900,999,6,0,6
7807,939,999,1,0,47
7808,939,999,0,0,0
7809,939,999,6,0,0
7810,22,999,1,0,52
7811,22,999,6,0,0
7812,999,999,1,0,52
7813,999,999,1,0,0
7814,999,999,0,0,0
7815,999,999,0,0,0
7816,999,999,0,0,0
7817,26,999,1,0,52
7818,32,22,6,0,8
7819,26,920,1,0,48
7820,84,32,1,0,4
7821,996,999,0,0,0
7822,996,999,0,0,0
7823,87,999,6,0,0
7824,87,999,6,0,19
7825,32,50,1,0,51
7826,32,50,1,0,52
7827,32,50,6,0,0
7828,32,50,0,0,0
7829,920,999,1,0,50
7830,939,999,6,0,4
7831,939,999,6,0,0
7832,939,999,1,0,52
7833,939,999,1,0,40
7834,939,999,1,0,12
7835,939,999,6,0,0
7836,50,999,1,0,52
7837,50,920,1,0,52
7838,939,999,1,0,52
7839,22,999,6,0,0
7840,939,999,1,0,52
7841,939,999,1,0,52
7842,939,999,1,0,52
7843,939,999,0,0,0
7844,939,999,0,0,0
7845,939,999,1,0,52
7846,939,999,6,0,0
7847,939,999,0,0,0
7848,999,999,6,0,0
7849,939,999,1,0,52
7850,939,999,1,0,4
7851,999,999,6,0,0
7852,999,999,1,0,35
7853,999,999,6,0,26
7854,999,999,1,0,12
7855,999,999,0,0,0
7856,999,999,1,0,52
7857,999,999,6,0,12
7858,999,999,6,0,4
7859,999,999,0,0,0
7860,32,51,1,0,52
7861,50,999,1,0,45
7862,999,999,6,0,10
7863,999,999,0,0,0
7864,939,999,1,0,35
7865,999,999,1,0,52
7866,22,999,1,1,50
7867,50,999,6,0,0
7868,939,999,1,0,52
7869,939,999,1,0,42
7870,939,999,6,0,0
7871,939,999,1,0,40
7872,939,999,0,0,0
7873,939,999,1,0,52
7874,939,999,1,0,0
7875,939,999,0,0,0
7876,939,999,6,0,0
7877,999,999,6,0,0
7878,999,999,1,0,50
7879,999,999,1,0,38
7880,999,999,0,0,0
7881,999,999,0,0,0
7882,939,999,1,0,49
7883,32,999,1,0,52
7884,50,999,1,0,47
7885,50,999,1,0,48
7886,50,999,1,0,52
7887,50,999,0,0,0
7888,939,999,1,0,25
7889,939,999,6,0,0
7890,939,999,1,0,52
7891,939,999,6,0,0
7892,939,999,6,0,0
7893,939,999,6,0,0
7894,999,999,1,0,32
7895,22,21,1,1,0
7896,26,999,1,0,0
7897,50,999,6,0,0
7898,21,920,6,0,0
7899,50,920,1,0,52
7900,21,50,1,0,0
7901,21,50,0,0,0
7902,21,50,0,0,0
7903,920,22,1,0,52
7904,920,22,1,0,52
7905,920,22,0,0,0
7906,939,999,1,0,52
7907,939,999,1,0,52
7908,939,999,6,0,0
7909,939,999,0,0,0
7910,109,999,6,0,0
7911,109,999,1,0,48
7912,109,999,0,0,0
7913,109,999,0,0,0
7914,109,999,0,0,0
7915,32,999,1,0,52
7916,32,999,6,0,0
7917,32,999,6,1,0
7918,999,999,1,0,52
7919,999,999,1,0,28
7920,999,999,6,0,0
7921,999,999,0,0,0
7922,999,999,0,0,0
7923,920,999,6,0,0
7924,999,999,6,0,0
7925,999,999,6,0,0
7926,999,999,1,0,52
7927,999,999,6,0,0
7928,999,999,0,0,0
7929,939,999,1,0,52
7930,939,999,1,0,52
7931,939,999,6,0,0
7932,50,22,6,0,0
7933,50,22,6,0,0
7934,939,999,6,1,0
7935,939,999,6,0,0
7936,939,999,6,0,16
7937,939,999,1,0,52
7938,939,999,1,0,52
7939,939,999,6,0,52
7940,999,999,0,0,0
7941,939,999,1,0,52
7942,999,999,3,0,45
7943,999,999,1,0,46
7944,999,999,1,0,40
7945,999,999,6,0,0
7946,50,999,6,0,0
7947,939,999,1,1,30
7948,939,999,6,0,0
7949,939,999,6,0,0
7950,50,999,1,0,52
7951,50,999,1,0,52
7952,50,999,6,0,10
7953,50,999,6,0,7
7954,32,999,6,0,0
7955,939,999,1,0,52
7956,939,999,6,0,0
7957,939,999,1,0,52
7958,50,999,6,0,0
7959,999,999,1,0,52
7960,999,999,1,0,52
7961,999,999,1,0,16
7962,939,999,6,1,15
7963,939,999,6,0,0
7964,939,999,6,0,0
7965,939,999,6,0,0
7966,22,32,1,0,52
7967,32,142,6,0,0
7968,32,142,0,0,0
7969,50,920,6,0,10
7970,999,999,3,0,10
7971,939,999,1,0,35
7972,939,999,1,0,45
7973,939,999,1,0,35
7974,939,999,6,0,12
7975,999,999,1,0,50
7976,999,999,0,0,0
7977,999,999,0,0,0
7978,999,999,0,0,0
7979,999,999,0,0,0
7980,50,999,6,0,0
7981,920,50,1,0,40
7982,935,999,3,0,0
7983,26,50,0,0,0
7984,26,920,0,0,0
7985,26,920,0,0,0
7986,26,999,0,0,0
7987,50,999,1,1,48
7988,920,999,6,0,0
7989,89,999,6,0,0
7990,920,50,1,0,36
7991,920,50,0,0,0
7992,920,50,0,0,0
7993,50,920,0,0,0
7994,939,999,6,0,0
7995,939,999,1,0,40
7996,939,999,1,0,52
7997,50,999,1,0,28
7998,50,999,1,0,24
7999,999,999,1,0,46
8000,939,999,1,0,52
8001,939,999,0,0,0
8002,939,999,0,0,0
8003,50,999,1,0,37
8004,50,999,0,0,0
8005,999,999,1,0,48
8006,999,999,3,0,0
8007,999,999,0,0,0
8008,999,999,0,0,0
8009,999,999,0,0,0
8010,32,999,1,0,42
8011,999,999,6,0,0
8012,999,999,0,0,0
8013,999,999,6,0,34
8014,999,999,1,0,32
8015,999,999,6,0,0
8016,50,999,6,0,0
8017,50,999,1,0,49
8018,50,32,1,0,52
8019,87,999,1,0,52
8020,50,32,6,0,26
8021,32,999,1,0,52
8022,50,999,1,0,52
8023,32,50,0,0,0
8024,939,999,6,0,0
8025,939,999,6,0,0
8026,22,999,1,0,50
8027,22,999,6,0,0
8028,22,999,6,0,10
8029,32,999,1,0,46
8030,50,999,1,0,37
8031,32,999,0,0,0
8032,32,50,0,0,0
8033,920,50,1,0,52
8034,50,999,6,1,0
8035,22,50,6,0,0
8036,21,50,6,0,0
8037,999,999,1,0,52
8038,21,50,3,0,4
8039,939,999,6,0,0
8040,939,999,6,0,0
8041,32,999,6,0,0
8042,939,999,6,0,0
8043,939,999,1,0,52
8044,939,999,6,0,0
8045,939,999,0,0,0
8046,939,999,0,0,0
8047,939,999,0,0,0
8048,939,999,3,0,52
8049,939,999,6,0,26
8050,999,999,6,0,28
8051,999,999,6,0,0
8052,22,999,6,0,0
8053,939,999,6,0,0
8054,939,999,6,0,0
8055,939,999,0,0,0
8056,939,999,0,0,0
8057,939,999,6,0,0
8058,50,920,6,0,0
8059,999,999,1,0,52
8060,999,999,1,0,52
8061,999,999,0,0,0
8062,939,999,1,0,50
8063,50,920,1,0,46
8064,920,999,0,0,0
8065,939,999,0,0,0
8066,50,999,6,0,0
8067,32,50,3,0,40
8068,50,999,6,0,20
8069,50,999,1,0,29
8070,939,999,1,0,52
8071,939,999,3,0,52
8072,21,999,1,0,52
8073,26,999,1,0,7
8074,26,21,0,0,0
8075,26,21,0,0,0
8076,939,999,6,0,0
8077,939,999,3,0,20
8078,920,999,3,0,52
8079,920,999,0,0,0
8080,920,999,6,0,0
8081,999,999,1,0,52
8082,999,999,1,0,50
8083,924,999,6,0,0
8084,999,999,1,0,0
8085,939,999,1,0,52
8086,939,999,6,0,0
8087,939,999,0,0,0
8088,939,999,6,0,0
8089,939,999,6,0,0
8090,999,999,1,0,52
8091,999,999,3,0,23
8092,999,999,1,0,52
8093,999,999,1,0,43
8094,999,999,0,0,0
8095,32,50,1,0,48
8096,50,920,1,0,40
8097,999,999,6,0,0
8098,32,999,3,0,50
8099,32,999,1,0,50
8100,920,999,6,0,0
8101,999,999,6,0,0
8102,88,999,1,0,36
8103,21,999,1,0,30
8104,999,999,6,0,0
8105,920,50,1,0,52
8106,920,32,6,0,0
8107,920,50,0,0,0
8108,920,50,0,0,0
8109,999,999,1,0,52
8110,999,999,1,0,52
8111,999,999,6,0,0
8112,22,999,1,0,50
8113,22,999,1,0,52
8114,32,999,1,0,52
8115,32,999,1,0,52
8116,32,999,6,0,0
8117,32,999,6,0,0
8118,785,999,6,0,0
8119,900,999,6,0,0
8120,900,999,6,0,0
8121,999,999,6,0,0
8122,22,999,6,0,0
8123,22,999,6,0,0
8124,939,999,1,0,52
8125,999,999,6,0,0
8126,999,999,6,0,0
8127,50,21,6,1,0
8128,920,50,6,0,0
8129,50,999,2,0,0
8130,50,999,1,0,50
8131,50,999,0,0,0
8132,50,999,0,0,0
8133,195,999,1,0,52
8134,195,999,1,0,26
8135,195,999,0,0,0
8136,195,999,0,0,0
8137,195,999,6,0,0
8138,939,999,1,0,49
8139,939,999,1,0,40
8140,939,999,1,0,51
8141,939,999,3,0,40
8142,939,999,0,0,0
8143,999,999,6,0,0
8144,999,999,6,0,0
8145,999,999,6,0,0
8146,939,999,1,0,52
8147,999,999,1,0,32
8148,999,999,0,0,0
8149,900,999,6,0,0
8150,900,999,0,0,0
8151,22,999,1,0,52
8152,22,999,1,0,52
8153,22,999,6,0,0
8154,22,999,0,0,0
8155,22,999,6,0,12
8156,22,999,6,0,0
8157,22,999,1,0,24
8158,22,999,0,0,0
8159,999,999,6,0,0
8160,999,999,6,0,0
8161,999,999,3,0,24
8162,999,999,1,0,0
8163,999,999,0,0,0
8164,999,999,0,0,0
8165,939,999,6,1,0
8166,939,999,6,0,0
8167,939,999,1,0,52
8168,939,999,1,0,52
8169,50,999,1,0,52
8170,26,22,1,0,52
8171,50,26,0,0,0
8172,50,26,0,0,0
8173,939,999,6,0,0
8174,939,999,6,0,0
8175,50,21,6,0,0
8176,32,50,1,0,40
8177,50,920,1,0,20
8178,32,50,0,0,0
8179,999,999,2,0,47
8180,50,32,1,0,52
8181,939,999,3,0,37
8182,939,999,1,0,47
8183,939,999,6,0,0
8184,939,999,6,0,0
8185,939,999,1,0,50
8186,939,999,1,0,52
8187,939,999,1,0,52
8188,939,999,6,0,0
8189,939,999,0,0,0
8190,32,999,1,0,52
8191,32,999,6,0,5
8192,939,999,0,0,0
8193,939,999,1,0,0
8194,939,999,1,0,0
8195,999,999,1,0,52
8196,999,999,6,0,0
8197,999,999,0,0,0
8198,50,999,1,0,34
8199,939,999,1,0,52
8200,939,999,0,0,0
8201,939,999,0,0,0
8202,999,999,6,0,0
8203,21,920,6,0,0
8204,999,999,1,0,52
8205,999,999,1,0,42
8206,87,999,1,0,49
8207,87,999,1,0,26
8208,87,999,0,0,0
8209,87,999,0,0,0
8210,999,999,6,1,0
8211,999,999,1,0,50
8212,939,999,6,0,0
8213,50,999,6,0,0
8214,50,999,1,0,52
8215,50,999,1,0,24
8216,50,999,1,0,48
8217,939,999,1,0,35
8218,939,999,6,0,32
8219,939,999,0,0,0
8220,999,999,0,0,0
8221,900,999,1,0,44
8222,32,50,1,0,52
8223,50,999,1,0,36
8224,50,32,0,0,0
8225,50,32,0,0,0
8226,22,999,1,0,52
8227,900,999,1,0,0
8228,900,999,0,0,0
8229,900,999,1,0,0
8230,900,999,6,0,0
8231,900,999,0,0,0
8232,900,999,0,0,0
8233,900,999,6,1,0
8234,900,999,1,0,32
8235,900,999,1,0,36
8236,999,999,1,0,52
8237,999,999,1,0,49
8238,999,999,0,0,0
8239,939,999,1,0,52
8240,939,999,3,0,4
8241,939,999,3,0,25
8242,939,999,6,0,0
8243,939,999,0,0,0
8244,939,999,0,0,0
8245,32,21,6,0,1
8246,32,22,6,0,23
8247,939,999,1,0,52
8248,939,999,1,0,26
8249,21,999,6,0,0
8250,50,999,6,0,0
8251,50,920,3,0,50
8252,142,999,1,0,47
8253,50,142,1,0,8
8254,32,999,1,0,52
8255,26,50,6,0,0
8256,50,999,1,0,48
8257,50,999,1,0,0
8258,50,999,0,0,0
8259,50,999,0,0,0
8260,999,999,1,0,52
8261,999,999,6,0,0
8262,999,999,0,0,0
8263,999,999,0,0,0
8264,999,999,0,0,0
8265,32,50,1,0,52
8266,32,87,3,0,32
8267,32,87,0,0,0
8268,920,999,3,0,52
8269,50,21,6,0,0
8270,939,999,6,0,0
8271,939,999,1,0,40
8272,939,999,1,0,12
8273,939,999,1,0,52
8274,939,999,6,0,0
8275,939,999,0,0,0
8276,939,999,6,0,0
8277,50,999,1,0,52
8278,50,920,1,0,52
8279,32,21,1,0,28
8280,920,999,6,0,0
8281,920,32,0,0,0
8282,32,21,0,0,0
8283,939,999,6,0,52
8284,939,999,6,0,0
8285,939,999,6,0,0
8286,999,999,3,0,42
8287,999,999,1,0,52
8288,999,999,0,0,0
8289,939,999,6,0,0
8290,32,999,6,0,0
8291,26,999,1,0,52
8292,32,26,0,0,0
8293,32,26,0,0,0
8294,87,999,1,0,52
8295,24,999,6,0,0
8296,939,999,0,0,0
8297,939,999,0,0,0
8298,939,999,0,0,0
8299,50,22,6,0,0
8300,939,999,1,0,51
8301,939,999,1,0,41
8302,939,999,0,0,0
8303,999,999,6,0,0
8304,900,999,1,0,52
8305,900,999,1,0,52
8306,900,999,0,0,0
8307,900,999,0,0,0
8308,50,999,1,0,52
8309,50,999,3,0,52
8310,22,999,6,1,4
8311,22,999,1,0,52
8312,50,999,1,0,40
8313,32,999,6,0,0
8314,999,999,1,0,52
8315,999,999,1,0,52
8316,999,999,0,0,0
8317,22,999,6,1,0
8318,22,999,6,0,0
8319,22,999,6,0,0
8320,22,999,6,0,0
8321,32,920,1,0,52
8322,22,50,1,0,52
8323,50,22,3,0,30
8324,50,999,6,0,36
8325,22,50,6,0,0
8326,939,999,6,0,0
8327,999,999,6,0,0
8328,50,22,6,0,0
8329,22,999,6,0,0
8330,22,999,6,0,0
8331,22,999,1,0,44
8332,22,999,0,0,0
8333,939,999,6,0,0
8334,50,22,1,0,48
8335,50,999,3,0,40
8336,50,22,6,0,0
8337,999,999,1,0,52
8338,999,999,6,0,0
8339,999,999,0,0,0
8340,22,999,6,0,0
8341,50,999,6,0,0
8342,22,50,6,0,0
8343,50,999,0,0,0
8344,22,999,6,0,0
8345,22,999,6,0,0
8346,32,50,1,0,20
8347,88,999,6,0,0
8348,999,999,1,0,52
8349,32,999,6,0,0
8350,32,999,0,0,0
8351,939,999,3,0,36
8352,939,999,1,0,50
8353,939,999,3,0,40
8354,939,999,1,0,19
8355,939,999,2,0,20
8356,999,999,1,0,24
8357,22,999,1,0,51
8358,22,999,1,0,52
8359,22,999,0,0,0
8360,999,999,0,0,0
8361,50,920,1,0,52
8362,50,999,3,0,40
8363,50,920,0,0,0
8364,50,999,0,0,0
8365,50,999,0,0,0
8366,999,999,6,0,0
8367,999,999,6,0,0
8368,999,999,1,0,48
8369,999,999,6,0,0
8370,999,999,0,0,0
8371,999,999,0,0,0
8372,939,999,1,0,52
8373,939,999,3,0,20
8374,939,999,0,0,0
8375,939,999,1,1,30
8376,939,999,6,0,0
8377,939,999,1,0,52
8378,50,89,1,0,35
8379,22,999,2,0,40
8380,50,999,1,0,51
8381,50,999,6,0,0
8382,50,999,1,0,25
8383,32,999,1,0,52
8384,50,32,0,0,0
8385,50,32,6,0,0
8386,939,999,1,0,50
8387,32,999,1,0,38
8388,999,999,0,0,0
8389,50,999,1,0,50
8390,50,999,6,0,0
8391,999,999,1,0,18
8392,939,999,1,0,52
8393,939,999,1,0,49
8394,939,999,0,0,0
8395,939,999,0,0,0
8396,22,999,6,0,0
8397,22,999,6,0,0
8398,50,22,1,0,50
8399,32,50,1,0,52
8400,22,50,6,0,0
8401,87,999,1,0,52
8402,22,999,6,0,0
8403,939,999,1,0,35
8404,939,999,6,0,4
8405,939,999,1,0,36
8406,939,999,1,0,20
8407,939,999,6,1,0
8408,939,999,6,0,0
8409,50,999,1,0,45
8410,50,999,6,0,0
8411,50,999,0,0,0
8412,50,999,0,0,0
8413,22,999,3,0,42
8414,22,999,6,0,0
8415,22,50,1,0,52
8416,22,50,0,0,0
8417,22,50,0,0,0
8418,22,50,0,0,0
8419,999,999,6,0,0
8420,999,999,1,0,52
8421,939,999,6,0,0
8422,939,999,6,0,0
8423,939,999,6,0,0
8424,32,999,6,0,0
8425,50,32,6,0,0
8426,939,999,6,0,0
8427,939,999,1,0,48
8428,939,999,6,0,0
8429,939,999,6,0,0
8430,939,999,1,0,46
8431,939,999,6,0,0
8432,939,999,0,0,0
8433,939,999,6,0,0
8434,939,999,6,0,0
8435,939,999,1,0,52
8436,939,999,2,0,52
8437,939,999,1,0,52
8438,939,999,1,0,52
8439,996,999,1,0,52
8440,999,999,6,0,0
8441,999,999,1,0,52
8442,50,999,6,0,52
8443,999,999,1,0,52
8444,939,999,1,0,4
8445,939,999,0,0,0
8446,939,999,0,0,0
8447,22,999,1,0,52
8448,22,999,1,0,52
8449,22,999,1,0,48
8450,22,999,3,0,12
8451,22,999,1,0,52
8452,32,999,1,0,38
8453,22,32,0,0,0
8454,22,32,0,0,0
8455,22,32,0,0,0
8456,939,999,1,0,36
8457,920,999,6,0,12
8458,999,999,6,0,0
8459,939,999,6,0,25
8460,939,999,6,0,0
8461,939,999,6,1,0
8462,939,999,6,0,0
8463,999,999,1,0,52
8464,999,999,1,0,45
8465,999,999,0,0,0
8466,999,999,0,0,0
8467,999,999,0,0,0
8468,939,999,1,0,0
8469,939,999,6,0,6
8470,900,999,6,0,0
8471,900,999,1,0,50
8472,999,999,1,0,51
8473,999,999,1,0,52
8474,999,999,0,0,0
8475,999,999,0,0,0
8476,996,999,6,0,52
8477,900,999,1,0,52
8478,900,999,1,0,52
8479,900,999,6,0,0
8480,50,999,1,0,50
8481,32,999,1,0,50
8482,32,50,0,0,0
8483,50,999,1,0,52
8484,920,50,1,0,52
8485,920,50,0,0,0
8486,22,999,1,0,52
8487,999,999,1,0,52
8488,22,999,1,0,45
8489,50,999,1,0,52
8490,50,999,1,0,52
8491,939,999,1,0,52
8492,939,999,6,0,50
8493,939,999,0,0,0
8494,999,999,6,0,0
8495,999,999,1,0,52
8496,999,999,1,0,52
8497,999,999,6,0,0
8498,999,999,6,0,0
8499,999,999,6,0,0
8500,999,999,6,0,0
8501,21,50,1,0,29
8502,939,999,6,0,0
8503,940,999,6,0,0
8504,939,999,6,0,0
8505,999,999,3,0,17
8506,999,999,0,0,0
8507,999,999,0,0,0
8508,999,999,0,0,0
8509,50,999,6,0,0
8510,50,920,6,0,0
8511,996,999,1,0,50
8512,996,999,6,0,0
8513,999,999,1,0,52
8514,999,999,1,0,52
8515,999,999,1,0,30
8516,50,999,6,0,0
8517,999,999,6,0,0
8518,50,999,1,0,52
8519,939,999,1,0,52
8520,939,999,3,0,46
8521,939,999,1,0,52
8522,939,999,6,0,0
8523,939,999,0,0,0
8524,939,999,6,1,0
8525,939,999,1,0,3
8526,900,999,1,0,50
8527,900,999,1,0,50
8528,900,999,0,0,0
8529,21,999,6,0,0
8530,900,999,1,0,52
8531,900,999,1,0,52
8532,900,999,3,0,52
8533,900,999,6,0,0
8534,900,999,1,0,9
8535,900,999,6,0,0
8536,900,999,0,0,0
8537,999,999,0,0,0
8538,999,999,0,0,0
8539,50,999,6,0,0
8540,50,999,0,0,0
8541,50,999,0,0,0
8542,50,999,0,0,0
8543,939,999,6,0,0
8544,939,999,3,0,49
8545,142,999,1,0,17
8546,939,999,1,0,52
8547,939,999,1,0,50
8548,939,999,0,0,0
8549,50,999,1,0,52
8550,50,999,1,0,52
8551,939,999,1,0,48
8552,939,999,6,0,0
8553,50,999,6,0,0
8554,999,999,4,0,52
8555,999,999,1,0,46
8556,999,999,0,0,0
8557,999,999,0,0,0
8558,999,999,6,0,0
8559,999,999,6,0,0
8560,21,999,6,0,0
8561,939,999,6,0,0
8562,900,999,1,0,27
8563,999,999,1,0,36
8564,999,999,1,0,48
8565,999,999,2,0,20
8566,939,999,1,0,52
8567,999,999,1,0,36
8568,999,999,3,0,0
8569,999,999,0,0,0
8570,22,999,6,0,0
8571,999,999,1,0,9
8572,999,999,1,0,24
8573,999,999,0,0,0
8574,999,999,0,0,0
8575,999,999,0,0,0
8576,50,22,6,1,8
8577,50,22,1,0,12
8578,939,999,3,0,44
8579,939,999,1,0,50
8580,999,999,0,0,0
8581,999,999,0,0,0
8582,939,999,1,0,52
8583,939,999,1,0,52
8584,939,999,0,0,0
8585,939,999,0,0,0
8586,939,999,6,0,0
8587,939,999,6,0,0
8588,999,999,6,0,0
8589,999,999,6,0,2
8590,50,999,1,0,52
8591,50,999,1,0,52
8592,50,999,0,0,0
8593,939,999,1,0,38
8594,939,999,1,0,16
8595,88,999,1,0,47
8596,22,999,6,0,0
8597,939,999,0,0,0
8598,50,999,6,0,0
